Time,HV Battery SOC (%),HV Battery Power (kW),HV Battery Current (A),G-Force (1),Vehicle Speed (km/hr) (km/hr)
00:00:12.0789,69.9947497708412,15.3975083369244,45.2867892262483,0.172285386926804,7.43665670877655
00:00:12.0922,69.994654990747,15.4477174613452,45.4344631216035,0.171852357921594,7.51733968191898
00:00:12.1055,69.9945601817522,15.3935922686111,45.2752713782679,0.170532394495719,7.59763907855035
00:00:12.1188,69.9944657842996,15.3003447586424,45.0010139960071,0.168890458353539,7.67727090012706
00:00:12.1321,69.994371876484,15.2242167088814,44.7771079672982,0.167409761639142,7.75619040769921
00:00:12.1454,69.9942782565109,15.2014092708785,44.7100272672896,0.166399304537796,7.83453602569376
00:00:12.1587,69.9941845697155,15.2452421949955,44.8389476323397,0.165968452787624,7.91254462574478
00:00:12.1783,69.9940452174936,15.4090460733472,45.3207237451387,0.166180402348736,8.02770837050869
00:00:12.1979,69.9939041199886,15.6398287974175,45.9994964629927,0.166950109874881,8.14318022792358
00:00:12.2175,69.9937609651407,15.8755671782399,46.692844641882,0.167744189194704,8.25915344158166
00:00:12.2372,69.9936158767288,16.0735815036439,47.2752397165996,0.168209958571375,8.37554020462336
00:00:12.2568,69.9934692184186,16.2219610407545,47.711650119866,0.168259583738782,8.49210424254141
00:00:12.2855,69.9932527148396,16.3873492250101,48.1980859559122,0.167912447262929,8.66237655852011
00:00:12.3142,69.9930339947622,16.543984496629,48.6587779312617,0.167503676333472,8.83231544541277
00:00:12.3429,69.9928129382774,16.7307936919214,49.2082167409451,0.167346004999304,9.00200115781479
00:00:12.3716,69.9925891902934,16.9497289621724,49.8521440063894,0.167446297437984,9.1716546019625
00:00:12.4122,69.9922668530668,17.2708436007511,50.7965988257386,0.167666430997877,9.41243988739236
00:00:12.4529,69.9919387012958,17.5746309202438,51.6900909418935,0.167744837777982,9.65339684180573
00:00:12.4936,69.9916050136564,17.8589164226622,52.5262247725359,0.167671825667897,9.8943571662629
00:00:12.5000,69.9915526558968,17.901654232209,52.6519242123793,0.167649564589013,9.93180793127365
00:00:12.5285,69.9913149134359,18.0988363790686,53.231871703143,0.167583824286625,10.1006840217317
00:00:12.5891,69.9908011694487,18.5352950612773,54.5155737096391,0.167579440126589,10.459221378475
00:00:12.6750,69.9900509175195,19.1637955519212,56.3641045644742,0.167636854607231,10.9681080996372
00:00:12.7728,69.9891676995568,19.8706796731587,58.4431755092902,0.167640897521014,11.5468050409025
00:00:12.8728,69.9882311247901,20.590505299556,60.5603097045765,0.167619269332459,12.138791872367
00:00:12.9728,69.9872611048319,21.3137356985397,62.6874579368814,0.167618581887119,12.7307616269004
00:00:13.0000,69.9869916758469,21.5109862252908,63.267606544973,0.167622393778455,12.8916528031492
00:00:13.0026,69.9869651252382,21.519891397086,63.2937982267234,0.167553732921674,12.9074287724091
00:00:13.0053,69.9869385775408,21.5082375501569,63.2595222063439,0.167349335204589,12.9231912740829
00:00:13.0079,69.9869120591362,21.4728311124103,63.1553856247362,0.166988274113962,12.9389270320714
00:00:13.0106,69.9868855975925,21.415426247195,62.9865477858678,0.166482192875484,12.9546221796698
00:00:13.0150,69.9868421687706,21.2827593807641,62.5963511198945,0.165397142045885,12.9803727596932
00:00:13.0236,69.9867585721748,20.9365874398883,61.5781983526125,0.162703845779338,13.0299339614209
00:00:13.0321,69.9866764522265,20.5279528286802,60.3763318490596,0.159594206794184,13.0786275158523
00:00:13.0407,69.9865959157007,20.1226657206471,59.1843109430796,0.156504469179246,13.1263988835039
00:00:13.0492,69.9865168576715,19.7716479360794,58.1519056943513,0.153778327321855,13.1733015606182
00:00:13.0578,69.9864390066061,19.5082919954505,57.3773293983838,0.151645690865881,13.2194753762555
00:00:13.0686,69.9863415464546,19.3242623816565,56.8360658284014,0.149963146197622,13.2772128165635
00:00:13.0825,69.986216900598,19.3181310669612,56.8180325498858,0.149371310859409,13.3508557814949
00:00:13.0965,69.9860916760593,19.5154339866426,57.3983352548313,0.150155428733255,13.4245261334272
00:00:13.1104,69.9859648689631,19.8293850725427,58.3217208015962,0.151709933341388,13.4987369652671
00:00:13.1243,69.9858360165115,20.1687440224851,59.3198353602502,0.153411271341727,13.5737170307088
00:00:13.1382,69.9857051697813,20.461002505812,60.1794191347411,0.154778232617741,13.6494307880855
00:00:13.1521,69.9855727382744,20.6659127631968,60.7820963623436,0.15555485429216,13.7256634973488
00:00:13.1690,69.9854108818593,20.7930088929853,61.1559085087802,0.15569340498365,13.8183628251289
00:00:13.1859,69.9852483745899,20.8238919272806,61.2467409625899,0.155205046760639,13.9109755755225
00:00:13.2028,69.9850857307019,20.8151480155356,61.2210235751048,0.154465063391029,14.0032475530528
00:00:13.2196,69.984923066566,20.8187796133615,61.2317047451808,0.153812830633351,14.0951245684027
00:00:13.2365,69.9847601853603,20.8658402189901,61.3701182911474,0.153447662612452,14.1867075986343
00:00:13.2589,69.9845431902256,20.9997663114555,61.7640185631044,0.153428211371622,14.3080358001695
00:00:13.2865,69.984272969741,21.2258555181277,62.4289868180227,0.153790873616084,14.4580039153426
00:00:13.3142,69.9839999238245,21.4556988490248,63.1049966147789,0.154169894342504,14.6082886939284
00:00:13.3418,69.9837242337645,21.6477613696531,63.6698863813326,0.154304251712172,14.7587977266413
00:00:13.3755,69.9833853130037,21.8361524089831,64.2239776734798,0.154180209218357,14.9422148894917
00:00:13.4166,69.9829680670956,22.0557723808068,64.8699187670788,0.153969920587377,15.1656745889136
00:00:13.4576,69.982546324218,22.3002846714522,65.5890725630947,0.153916754507779,15.3889832236456
00:00:13.5000,69.9821066198489,22.5748763978003,66.3966952876479,0.153999772217432,15.6191312706852
00:00:13.5014,69.982091541031,22.5794044558413,66.4100131054155,0.15397321705687,15.6269765692726
00:00:13.5028,69.9820764629455,22.5722347827806,66.3889258317075,0.153875662416988,15.6348187808964
00:00:13.5051,69.9820528696567,22.5294054819272,66.2629572997858,0.153531142482741,15.6470858905244
00:00:13.5074,69.9820293413732,22.4483422294169,66.0245359688733,0.152954585004038,15.659316153898
00:00:13.5096,69.9820059156749,22.3321638864818,65.6828349602407,0.152164557383341,15.6714921557289
00:00:13.5131,69.9819697320377,22.0932184890085,64.9800543794367,0.150580127586574,15.6903024494569
00:00:13.5197,69.9819036258769,21.5113636182315,63.2687165242103,0.146785046046012,15.7246942970828
00:00:13.5262,69.981839450956,20.8106728504908,61.2078613249728,0.142238758845698,15.7581271748485
00:00:13.5328,69.981777443703,20.0654770062657,59.016108841958,0.137386992698828,15.7904843212903
00:00:13.5394,69.9817176499611,19.3388867590473,56.8790787030804,0.13261938199062,15.8217373876207
00:00:13.5459,69.9816599456791,18.6800395366764,54.9412927549307,0.128250718272325,15.8519392801505
00:00:13.5525,69.9816040774951,18.1237716072011,53.3052106094149,0.124514039187436,15.8812070550387
00:00:13.5604,69.9815379780074,17.6155080809537,51.8103178851579,0.121033079433852,15.9158472174649
00:00:13.5705,69.9814567537704,17.2514224758823,50.7394778702422,0.118425483674052,15.9583956870447
00:00:13.5805,69.9813765661748,17.1739698400927,50.5116760002726,0.117679670286524,16.0003451241568
00:00:13.5906,69.9812962192393,17.3331686602204,50.9799078241778,0.118468537006435,16.0422868109757
00:00:13.6006,69.9812147819165,17.6581696672757,51.9357931390461,0.120317492728839,16.0846781664407
00:00:13.6107,69.9811316647358,18.0704338904803,53.1483349720008,0.122704622296671,16.1278033483965
00:00:13.6207,69.9810466288907,18.4960184034364,54.4000541277542,0.125149270859544,16.1717709395993
00:00:13.6308,69.9809597435457,18.8751593429179,55.5151745379939,0.127274379686954,16.2165387860007
00:00:13.6408,69.9808713076524,19.1681320256675,56.3768588990219,0.128838604780239,16.2619555407995
00:00:13.6509,69.9807817542915,19.3570098100886,56.9323817943781,0.12974054100653,16.3078087454617
00:00:13.6652,69.9806527864328,19.4590719917184,57.2325646815246,0.129977147736307,16.3736385292082
00:00:13.6796,69.9805236032251,19.4125097822279,57.0956170065527,0.129291894621219,16.4393697672583
00:00:13.6940,69.9803949232157,19.290992281617,56.7382125929911,0.128147291114648,16.5046634288825
00:00:13.7083,69.9802670140408,19.1662781766191,56.371406401821,0.126989463417736,16.5693956871375
00:00:13.7227,69.9801397453734,19.0897484157872,56.1463188699625,0.126136455841777,16.6336313259712
00:00:13.7371,69.9800127404512,19.0845926727988,56.1311549199964,0.125729919470984,16.6975510362883
00:00:13.7575,69.9798320296443,19.1843022139381,56.4244182762885,0.125816500131669,16.7881589899636
00:00:13.7778,69.9796500851852,19.3569473621986,56.9321981241135,0.126348569790318,16.8789646966125
00:00:13.7982,69.9794665432577,19.5372757600428,57.4625757648317,0.126920712690256,16.9701355845733
00:00:13.8186,69.979281518132,19.6799246205133,57.8821312368038,0.127257239752637,17.0616146651497
00:00:13.8390,69.9790953866796,19.772537887944,58.1545231998354,0.127287578651934,17.153224430088
00:00:13.8693,69.9788177394313,19.8595349371696,58.4103968740282,0.1270287240156,17.2891352977586
00:00:13.8995,69.9785388232667,19.9412485394003,58.6507309982362,0.126742186835263,17.4247949680921
00:00:13.9298,69.9782584774886,20.0554431347941,58.9865974552769,0.126653018527038,17.560279554125
00:00:13.9669,69.9779121942419,20.2322042620702,59.5064831237359,0.126762069283616,17.7264341291291
00:00:14.0000,69.9776018092919,20.395463956341,59.9866586951205,0.126892934366476,17.8742585562383
00:00:14.0011,69.9775913151587,20.3967422776385,59.9904184636426,0.12687248642979,17.8792385502019
00:00:14.0022,69.9775808227683,20.3881347882299,59.9651023183231,0.126793925653822,17.88421666589
00:00:14.0037,69.9775665075552,20.353668954901,59.8637322202969,0.126553145252131,17.8910071630457
00:00:14.0052,69.9775522264839,20.2913751185044,59.6805150544248,0.126148716181038,17.8977803015553
00:00:14.0067,69.9775379985748,20.2018987764026,59.4173493423607,0.12558419704583,17.9045275415364
00:00:14.0088,69.9775185255051,20.0383336143391,58.9362753362915,0.124568446807726,17.9137619425548
00:00:14.0135,69.9774758622389,19.5364052262053,57.4600153711919,0.121486465283528,17.9339971854542
00:00:14.0194,69.9774235925109,18.6902121172788,54.9712121096435,0.116304726641559,17.9588009645742
00:00:14.0253,69.9773738184372,17.6950106095752,52.0441488516919,0.110176933065025,17.982434421406
00:00:14.0312,69.9773268247812,16.6389913564181,48.938209871818,0.103610082740321,18.0047544276255
00:00:14.0371,69.9772826838954,15.596755049219,45.8728089682911,0.0970508251182984,18.0257127827065
00:00:14.0430,69.9772412838818,14.6273224283758,43.0215365540463,0.0908715337836584,18.0453473138071
00:00:14.0490,69.9772023706327,13.7741121548327,40.5120945730372,0.0853638999416699,18.06376592175
00:00:14.0549,69.9771655901313,13.0658746120129,38.4290429765087,0.0807364864744359,18.0811290769928
00:00:14.0608,69.9771305269865,12.5182179788629,36.8182881731262,0.0771162111189173,18.097632431844
00:00:14.0682,69.9770884607357,12.0650302820747,35.4853831825726,0.074077109078274,18.1173699184377
00:00:14.0755,69.9770475325023,11.8541773534119,34.8652275100351,0.0726188397888372,18.1365201873567
00:00:14.0829,69.9770069697618,11.8585087753495,34.877966986322,0.0725739184964981,18.1554684365243
00:00:14.0903,69.9769661047094,12.039644558553,35.4107192898617,0.0736869175137016,18.1745484139249
00:00:14.0977,69.9769244110662,12.3523319958638,36.3303882231288,0.0756504638372837,18.1940214560237
00:00:14.1051,69.9768815208587,12.7487500575273,37.4963236986098,0.0781409229330726,18.2140672385674
00:00:14.1124,69.9768372263469,13.1824344326069,38.7718659782556,0.0808491620180415,18.2347835154775
00:00:14.1198,69.9767914696177,13.6116498037808,40.0342641287671,0.0835043359400533,18.2561928994525
00:00:14.1272,69.976744322082,14.0020316170542,41.1824459325123,0.0858899589210236,18.278254777415
00:00:14.1346,69.9766959565878,14.3283273648267,42.1421393083139,0.0878523556423602,18.3008804105321
00:00:14.1438,69.9766340144965,14.6240177035912,43.0118167752682,0.0895826278079158,18.3298371561083
00:00:14.1559,69.9765518465903,14.816276702249,43.5772844183794,0.0906150226067906,18.3682003312766
00:00:14.1680,69.9764691257833,14.8166008114346,43.57823768069,0.0904461842884305,18.4067553519701
00:00:14.1800,69.9763867446521,14.681076031678,43.1796353872882,0.089432384581463,18.4450766668875
00:00:14.1921,69.976305267641,14.47862200308,42.584182362,0.0880037930700554,18.4828964576521
00:00:14.2042,69.9762248963839,14.2735829716718,41.98112638727,0.0865615119355327,18.5201198678924
00:00:14.2163,69.9761455242215,14.1135769240215,41.5105203647691,0.0854035336717563,18.5567989864828
00:00:14.2283,69.9760668405736,14.0242628001386,41.2478317651135,0.0846908391066014,18.5930832635886
00:00:14.2433,69.9759697447114,14.0149271574913,41.2203739926216,0.0844447639652999,18.637762854631
00:00:14.2582,69.9758724294472,14.093220497541,41.4506485221795,0.0847466150893067,18.6824478127776
00:00:14.2732,69.9757744401316,14.2189591777801,41.8204681699413,0.0853414095048457,18.7273540074345
00:00:14.2881,69.9756755890891,14.3506072788248,42.2076684671318,0.0859685015741545,18.7725689134562
00:00:14.3031,69.975575931749,14.4572566509839,42.521343091129,0.0864366445114816,18.8180643345956
00:00:14.3180,69.9754756785719,14.5244149492546,42.7188674978075,0.0866582813046036,18.8637393450486
00:00:14.3407,69.97532323891,14.5617510213266,42.82867947449,0.0865959932903405,18.9330041340776
00:00:14.3633,69.9751705875992,14.5575082186139,42.8162006429821,0.0862794791038185,19.0021356429094
00:00:14.3860,69.9750179243704,14.5545090417035,42.8073795344221,0.0859730607436962,19.0710414556649
00:00:14.4086,69.9748651251438,14.5785389409369,42.8780557086381,0.085833945570954,19.1397809739799
00:00:14.4370,69.9746731868786,14.646395554091,43.0776339826205,0.0858907979627846,19.2258152579114
00:00:14.4654,69.9744802802572,14.7316818115003,43.3284759161773,0.0860524718357851,19.3119414414906
00:00:14.4937,69.9742863436126,14.8090275013213,43.5559632391803,0.0861644408311916,19.3981871379613
00:00:14.5000,69.9742436886938,14.8237663787694,43.5993128787335,0.0861754212084045,19.417110878805
00:00:14.5006,69.9742389108888,14.8237256174177,43.599192992405,0.0861664460766649,19.4192295154173
00:00:14.5013,69.9742341338321,14.8196581495766,43.5872298516959,0.0861331773242673,19.4213475926946
00:00:14.5025,69.974226531951,14.7997921717958,43.5288005052818,0.0859994209602713,19.4247176002796
00:00:14.5036,69.9742189452618,14.7612626940857,43.4154785120168,0.0857530245839479,19.4280800708092
00:00:14.5047,69.9742113833917,14.7030630062577,43.2443029595816,0.0853877885840905,19.4314305691866
00:00:14.5058,69.974203856254,14.6256574029203,43.0166394203539,0.0849063033647439,19.4347645222595
00:00:14.5075,69.9741923114648,14.4709670233025,42.5616677155956,0.0839492364672701,19.4398752037109
00:00:14.5111,69.9741684091918,14.0227526392762,41.2433901155184,0.081183808511249,19.4504415766694
00:00:14.5159,69.9741382566432,13.2263979226134,38.9011703606276,0.0762552666248456,19.4637293859173
00:00:14.5207,69.9741100434909,12.2599010094584,36.0585323807601,0.0702212112720807,19.4760964246366
00:00:14.5247,69.9740883690184,11.3775904841434,33.4635014239513,0.0646522295149898,19.4855293908296
00:00:14.5266,69.9740780999972,10.921527307303,32.1221391391265,0.0617482890876676,19.4899680575293
00:00:14.5266,69.9740780999972,10.921415754972,32.1218110440354,0.0617482890875004,19.4899680575296
00:00:14.5277,69.9740727326467,10.667330512417,31.3745015071087,0.0601234297366159,19.4922757249075
00:00:14.5288,69.9740674931748,10.4131784619017,30.6269954761815,0.0584925762558466,19.4945207965986
00:00:14.5299,69.9740623813362,10.1595138021877,29.8809229476108,0.0568592104395065,19.4967031761741
00:00:14.5310,69.9740573966197,9.90686528044251,29.137839060125,0.0552267009142494,19.4988228965002
00:00:14.5321,69.9740525005265,9.65541665343444,28.3982842748072,0.0535961772801259,19.5008988010854
00:00:14.5342,69.9740433840621,9.17581984803092,26.9877054353851,0.0504700835034463,19.5047404546367
00:00:14.5372,69.9740312074665,8.51205857540129,25.0354663982391,0.0461077848987536,19.50981151793
00:00:14.5409,69.9740172196388,7.72077768970706,22.708169675609,0.0408511947434178,19.5155275208529
00:00:14.5456,69.9740014657583,6.80571166224068,20.0167990065902,0.0346926878008677,19.521777903389
00:00:14.5502,69.9739875767295,5.99625094370881,17.6360321873789,0.0291704626564287,19.5270651493262
00:00:14.5549,69.9739752737822,5.30388737437812,15.5996687481709,0.0243890734932098,19.5315164665825
00:00:14.5596,69.9739643365893,4.7390158659045,13.9382819585426,0.0204468481520861,19.5352453486056
00:00:14.5635,69.9739560826638,4.36759022169638,12.8458535932247,0.0178336858821753,19.5378947140745
00:00:14.5674,69.9739484203864,4.08545114518494,12.0160327799557,0.015837056980896,19.5402258270685
00:00:14.5713,69.9739411907044,3.88952779988826,11.4397876467302,0.0144441486495113,19.5423230157393
00:00:14.5753,69.9739342423209,3.77519228113197,11.1035067092117,0.0136281196076317,19.5442674667775
00:00:14.5792,69.973927433264,3.73657559608492,10.9899282237792,0.0133504848739527,19.5461359418736
00:00:14.5831,69.9739206329069,3.7668098403604,11.0788524716482,0.0135632474357538,19.5479993282399
00:00:14.5870,69.9739137236685,3.85824679836545,11.3477847010749,0.0142110297046832,19.5499214308115
00:00:14.5909,69.9739066022855,4.00266438265865,11.7725423019372,0.01523319538671,19.5519580776569
00:00:14.5948,69.9738991806863,4.19146400940185,12.3278353217701,0.0165659012823628,19.5541565278003
00:00:14.5987,69.9738913865041,4.41586059911415,12.9878252915122,0.0181440253535418,19.556555158651
00:00:14.6026,69.9738831632487,4.6670660833595,13.7266649510573,0.0199029312785505,19.5591834091733
00:00:14.6074,69.9738724519462,4.99760563370418,14.6988400991299,0.0222046984836322,19.562743990435
